source,reason,score,matched_area,matched_study_id,title,matched_title,doi,matched_doi
"PubMed","doi","100","within_second_search","","Slower but Not Safer: A Systematic Review and Meta-Analysis of Return to Play and Graft Re-Rupture After ACL Reconstruction in Professional Soccer Players.","Slower but Not Safer: A Systematic Review and Meta-Analysis of Return to Play and Graft Re-Rupture After ACL Reconstruction in Professional Soccer Players.","10.1186/s40798-025-00962-2","10.1186/s40798-025-00962-2"
"PubMed","doi","100","within_second_search","","Twelve Weeks of In-Season Strength Training at Moderate Intensities Improve Strength and Body Composition Without Increasing Muscle Damage or Inflammation in Elite Young Female Soccer Players.","Twelve Weeks of In-Season Strength Training at Moderate Intensities Improve Strength and Body Composition Without Increasing Muscle Damage or Inflammation in Elite Young Female Soccer Players.","10.3390/sports14040136","10.3390/sports14040136"
"PubMed","doi","100","within_second_search","","Effects of Neuromuscular Training Applied During Ramadan on Physical Fitness and Injury Prevention in Highly-Trained Male Youth Soccer Players.","Effects of Neuromuscular Training Applied During Ramadan on Physical Fitness and Injury Prevention in Highly-Trained Male Youth Soccer Players.","10.1186/s40798-025-00831-y","10.1186/s40798-025-00831-y"
"PubMed","doi","100","within_second_search","","A Diagnostic and Performance System for Soccer: Technical Design and Development.","A Diagnostic and Performance System for Soccer: Technical Design and Development.","10.3390/sports13010010","10.3390/sports13010010"
"PubMed","doi","100","within_second_search","","INCREASED INCIDENCE OF INJURIES IN THE SÃO PAULO SOCCER CHAMPIONSHIP POST-PANDEMIC.","INCREASED INCIDENCE OF INJURIES IN THE SAO PAULO SOCCER CHAMPIONSHIP POST-PANDEMIC.","10.1590/1413-785220243206e282994","10.1590/1413-785220243206e282994"
"PubMed","doi","100","within_second_search","","Oral Health Conditions and Physical Performance in Two Different Professional Team Sports in Germany: A Cross-Sectional Study.","Oral Health Conditions and Physical Performance in Two Different Professional Team Sports in Germany: A Cross-Sectional Study.","10.3390/sports13070206","10.3390/sports13070206"
"PubMed","doi","100","within_second_search","","Is It Possible to Improve Performance in Competition After an Adductor Longus Injury in Professional Football Players?","Is It Possible to Improve Performance in Competition After an Adductor Longus Injury in Professional Football Players?.","10.1123/jsr.2024-0028","10.1123/jsr.2024-0028"
"PubMed","doi","100","within_second_search","","Potential financial loss and risk factors for hamstring muscle injuries in elite male Brazilian soccer players: a season-long prospective cohort pilot study.","Potential financial loss and risk factors for hamstring muscle injuries in elite male Brazilian soccer players: a season-long prospective cohort pilot study.","10.3389/fspor.2024.1360452","10.3389/fspor.2024.1360452"
"PubMed","doi","100","within_second_search","","Association between Hip/Groin Pain and Hip ROM and Strength in Elite Female Soccer Players.","Association between Hip/Groin Pain and Hip ROM and Strength in Elite Female Soccer Players.","10.3390/jcm13185648","10.3390/jcm13185648"
"PubMed","doi","100","within_second_search","","Effects of a Preseason Neuromuscular Training Program vs. an Endurance-Dominated Program on Physical Fitness and Injury Prevention in Female Soccer Players.","Effects of a Preseason Neuromuscular Training Program vs. an Endurance-Dominated Program on Physical Fitness and Injury Prevention in Female Soccer Players.","10.1186/s40798-024-00731-7","10.1186/s40798-024-00731-7"
"PubMed","doi","100","within_second_search","","The Impact of Oral Health on the Number of Missing Matches and Physical Performance in Elite Male Soccer Players.","The Impact of Oral Health on the Number of Missing Matches and Physical Performance in Elite Male Soccer Players.","10.3390/sports13120417","10.3390/sports13120417"
"PubMed","doi","100","within_second_search","","Normative and limit values of speed, endurance and power tests results of young football players.","Normative and limit values of speed, endurance and power tests results of young football players.","10.3389/fphys.2024.1502694","10.3389/fphys.2024.1502694"
"PubMed","title_author_year","100","within_second_search","","Cross-sectional Evaluation of the Mechanical Axis and Other Angular Parameters of the Lower Limbs in Male Professional Soccer Players.","[Cross-sectional Evaluation of the Mechanical Axis and Other Angular Parameters of the Lower Limbs in Male Professional Soccer Players].","10.1055/s-0046-1818613","10.1055/s-0046-1818619"
"PubMed","doi","100","within_second_search","","Differences in isometric strength and sprinting speed of academy soccer players: a special interest in transition between the age groups and national team selected players.","Differences in isometric strength and sprinting speed of academy soccer players: a special interest in transition between the age groups and national team selected players.","10.3389/fspor.2025.1630522","10.3389/fspor.2025.1630522"
"PubMed","doi","100","within_second_search","","Higher Incidence and Longer Recovery Time from Non-Contact Muscle Injuries in ACTN3 XX Genotype Players from a Soccer Academy: A Three-Season Longitudinal Study.","Higher Incidence and Longer Recovery Time from Non-Contact Muscle Injuries in ACTN3 XX Genotype Players from a Soccer Academy: A Three-Season Longitudinal Study.","10.1186/s40798-026-00978-2","10.1186/s40798-026-00978-2"
"PubMed","doi","100","within_second_search","","Neurocognitive & Ecological Motor Learning Considerations for the 11+ ACL Injury Prevention Program: A Commentary.","Neurocognitive & Ecological Motor Learning Considerations for the 11+ ACL Injury Prevention Program: A Commentary.","10.26603/001c.123956","10.26603/001c.123956"
"PubMed","doi","100","within_second_search","","Effect of a Visual Dual-Task on Single-Leg Countermovement-Jump in Male Professional Soccer Players with Lower-Limb Injuries: A Cross-Sectional Observational Study.","Effect of a Visual Dual-Task on Single-Leg Countermovement-Jump in Male Professional Soccer Players with Lower-Limb Injuries: A Cross-Sectional Observational Study.","10.3390/sports13120419","10.3390/sports13120419"
"PubMed","doi","100","within_second_search","","Weekly Programming of Hamstring-Related Training Contents in European Professional Soccer.","Weekly Programming of Hamstring-Related Training Contents in European Professional Soccer.","10.3390/sports12030073","10.3390/sports12030073"
"PubMed","doi","100","within_second_search","","Hip adduction and abduction strength profiles in elite and sub-elite female soccer players according to players level and leg limb-dominance.","Hip adduction and abduction strength profiles in elite and sub-elite female soccer players according to players level and leg limb-dominance.","10.1186/s13102-024-00838-0","10.1186/s13102-024-00838-0"
"PubMed","doi","100","within_second_search","","Effects of In-Season Strength Training on Physical Fitness and Injury Prevention in North African Elite Young Female Soccer Players.","Effects of In-Season Strength Training on Physical Fitness and Injury Prevention in North African Elite Young Female Soccer Players.","10.1186/s40798-024-00762-0","10.1186/s40798-024-00762-0"
"PubMed","doi","100","within_second_search","","Evaluation of the impact of a 3-week specific-sport rehabilitation program on neuromotor control during single-leg countermovement-jump tests in professional soccer players with lower-limb injuries.","Evaluation of the impact of a 3-week specific-sport rehabilitation program on neuromotor control during single-leg countermovement-jump tests in professional soccer players with lower-limb injuries.","10.3389/fspor.2024.1448401","10.3389/fspor.2024.1448401"
"PubMed","doi","100","within_second_search","","Is the FIFA 11+ Warm-Up Effective for Inducing Acute Knee Adaptations in Recreational Soccer Players?","Is the FIFA 11+ Warm-Up Effective for Inducing Acute Knee Adaptations in Recreational Soccer Players?","10.3390/jfmk10020216","10.3390/jfmk10020216"
"PubMed","doi","100","within_second_search","","The principles of tactical formation identification in association football (soccer) - a survey.","The principles of tactical formation identification in association football (soccer) - a survey.","10.3389/fspor.2024.1512386","10.3389/fspor.2024.1512386"
"PubMed","doi","100","within_second_search","","A Narrative Review of the Velocity and Acceleration Profile in Football: The Influence of Playing Position.","A Narrative Review of the Velocity and Acceleration Profile in Football: The Influence of Playing Position.","10.3390/sports13010018","10.3390/sports13010018"
"PubMed","doi","100","within_second_search","","Anterior Cruciate Ligament Ruptures in Russian Premier League Soccer Players During the 2010 to 2021/2022 Competitive Seasons: The Epidemiology and Details of Return to Sports.","Anterior Cruciate Ligament Ruptures in Russian Premier League Soccer Players During the 2010 to 2021/2022 Competitive Seasons: The Epidemiology and Details of Return to Sports.","10.1177/23259671241261957","10.1177/23259671241261957"
"PubMed","doi","100","within_second_search","","Validating Field Methods to Estimate the Pelvic Tilt in Sprinting and the Relationship between Prior Hamstring Injury and the Pelvic Tilt in Elite Female Soccer Players.","Validating Field Methods to Estimate the Pelvic Tilt in Sprinting and the Relationship between Prior Hamstring Injury and the Pelvic Tilt in Elite Female Soccer Players.","10.5114/jhk/194851","10.5114/jhk/194851"
"PubMed","doi","100","within_second_search","","The Effect of Therapeutic Exercises and Ultrasound for Rehabilitation of Partially Injured Hamstring Muscles in Elite Soccer (Football) Players: A Study Protocol for a Randomized Controlled Trial.","The Effect of Therapeutic Exercises and Ultrasound for Rehabilitation of Partially Injured Hamstring Muscles in Elite Soccer (Football) Players: A Study Protocol for a Randomized Controlled Trial.","10.26603/001c.156100","10.26603/001c.156100"
"PubMed","doi","100","within_second_search","","The ""11 to Perf Score"", a Test for Professional Players Returning to Soccer After Anterior Cruciate Ligament Reconstruction.","The ""11 to Perf Score"", a Test for Professional Players Returning to Soccer After Anterior Cruciate Ligament Reconstruction.","10.3390/jcm14010011","10.3390/jcm14010011"
"PubMed","doi","100","within_second_search","","Afternoon kick-off, evening kick-off, or night kick-off in the first German Bundesliga - A possible Injury risk factor?","Afternoon kick-off, evening kick-off, or night kick-off in the first German Bundesliga - A possible Injury risk factor?.","10.1051/sicotj/2024049","10.1051/sicotj/2024049"
"PubMed","doi","100","within_second_search","","Match Injury Incidence for a New Zealand Amateur Domestic Female Soccer Team over Two Consecutive Seasons.","Match Injury Incidence for a New Zealand Amateur Domestic Female Soccer Team over Two Consecutive Seasons.","10.3390/sports12080216","10.3390/sports12080216"
"PubMed","doi","100","within_second_search","","Sport-related concussion in soccer -a scoping review of available guidelines and a call for action to FIFA & soccer governing bodies.","Sport-related concussion in soccer -a scoping review of available guidelines and a call for action to FIFA & soccer governing bodies.","10.1016/j.bas.2024.102763","10.1016/j.bas.2024.102763"
"PubMed","doi","100","within_second_search","","Ankle Stability and Single-Leg Balance Control in Collegiate Female Soccer Players versus Non-Soccer Players.","Ankle Stability and Single-Leg Balance Control in Collegiate Female Soccer Players versus Non-Soccer Players.","10.70252/cqmp3296","10.70252/cqmp3296"
"PubMed","doi","100","within_second_search","","Systematic video analysis of shoulder dislocations in professional male football (soccer): Injury mechanisms, situational and kinematic patterns.","Systematic video analysis of shoulder dislocations in professional male football (soccer): Injury mechanisms, situational and kinematic patterns.","10.1002/jeo2.70121","10.1002/jeo2.70121"
"PubMed","doi","100","within_second_search","","SoccHealth: a health status examination of former professional football (soccer) players within the German National Cohort.","SoccHealth: a health status examination of former professional football (soccer) players within the German National Cohort.","10.1136/bmjsem-2024-002228","10.1136/bmjsem-2024-002228"
"PubMed","doi","100","within_second_search","","Effects of plyometric jump training on measures of physical fitness and lower-limb asymmetries in prepubertal male soccer players: a randomized controlled trial.","Effects of plyometric jump training on measures of physical fitness and lower-limb asymmetries in prepubertal male soccer players: a randomized controlled trial.","10.1186/s13102-024-00821-9","10.1186/s13102-024-00821-9"
"PubMed","doi","100","within_second_search","","Functional Deficits in Non-elite Soccer (Football) Players: A Strength, Balance, and Movement Quality Assessment After Anterior Cruciate Ligament Reconstruction.","Functional Deficits in Non-elite Soccer (Football) Players: A Strength, Balance, and Movement Quality Assessment After Anterior Cruciate Ligament Reconstruction.","10.7759/cureus.75846","10.7759/cureus.75846"
"PubMed","doi","100","within_second_search","","Concomitant Popliteomeniscal Fascicles Tears Are Found in 21% of Professional Soccer Players With Acute Anterior Cruciate Ligament Injuries.","Concomitant Popliteomeniscal Fascicles Tears Are Found in 21% of Professional Soccer Players With Acute Anterior Cruciate Ligament Injuries.","10.1016/j.asmr.2024.100956","10.1016/j.asmr.2024.100956"
"PubMed","doi","100","within_second_search","","Lower HAGOS subscale scores associated with a longer duration of groin problems in football players in the subsequent season.","Lower HAGOS subscale scores associated with a longer duration of groin problems in football players in the subsequent season.","10.1136/bmjsem-2023-001812","10.1136/bmjsem-2023-001812"
"PubMed","doi","100","within_second_search","","Metabolic, cognitive and neuromuscular responses to different multidirectional agility-like sprint protocols in elite female soccer players - a randomised crossover study.","Metabolic, cognitive and neuromuscular responses to different multidirectional agility-like sprint protocols in elite female soccer players - a randomised crossover study.","10.1186/s13102-024-00856-y","10.1186/s13102-024-00856-y"
"PubMed","doi","100","within_second_search","","Effects of Pneumatic Compression and Manual Massage on Recovery and Performance in Elite Brazilian Under-20 Soccer Players: A Crossover Trial.","Effects of Pneumatic Compression and Manual Massage on Recovery and Performance in Elite Brazilian Under-20 Soccer Players: A Crossover Trial.","10.3390/sports13090304","10.3390/sports13090304"
"PubMed","doi","100","within_second_search","","Mitigating the Risks of Lower Extremity Injuries in Soccer: A Comprehensive Analysis of Lower Extremity Injury Rates in Soccer Between 2014 and 2023.","Mitigating the Risks of Lower Extremity Injuries in Soccer: A Comprehensive Analysis of Lower Extremity Injury Rates in Soccer Between 2014 and 2023.","10.52965/001c.122315","10.52965/001c.122315"
"PubMed","doi","100","within_second_search","","A new statistical approach to training load and injury risk: separating the acute from the chronic load.","A new statistical approach to training load and injury risk: separating the acute from the chronic load.","10.5114/biolsport.2024.127388","10.5114/biolsport.2024.127388"
"PubMed","doi","100","within_second_search","","The loading impact of training and match-play on non-contact muscle injuries in elite male soccer players. A seasonal analysis.","The loading impact of training and match-play on non-contact muscle injuries in elite male soccer players. A seasonal analysis.","10.5114/biolsport.2026.153305","10.5114/biolsport.2026.153305"
"PubMed","doi","100","within_second_search","","An exploratory qualitative study of the experiences of women in volunteer non-player roles in Australian community football clubs.","An exploratory qualitative study of the experiences of women in volunteer non-player roles in Australian community football clubs.","10.3389/fspor.2024.1448923","10.3389/fspor.2024.1448923"
"PubMed","doi","100","within_second_search","","Hamstring Strain Injury Patterns in Spanish Professional Male Football (Soccer): A Systematic Video Analysis of 78 Match Injuries.","Hamstring Strain Injury Patterns in Spanish Professional Male Football (Soccer): A Systematic Video Analysis of 78 Match Injuries.","10.3390/jfmk10020201","10.3390/jfmk10020201"
"PubMed","doi","100","within_second_search","","Analyzing the impact of non-participation in the FIFA World Cup Qatar 2022 on LaLiga players' physical performance.","Analyzing the impact of non-participation in the FIFA World Cup Qatar 2022 on LaLiga players' physical performance.","10.3389/fspor.2024.1385267","10.3389/fspor.2024.1385267"
"PubMed","doi","100","within_second_search","","Effects of Neuromuscular Training on Stable Versus Unstable Surfaces on Unilateral Force Production and Stability in Elite Male Soccer Players.","Effects of Neuromuscular Training on Stable Versus Unstable Surfaces on Unilateral Force Production and Stability in Elite Male Soccer Players.","10.3390/jfmk10040379","10.3390/jfmk10040379"
"PubMed","doi","100","within_second_search","","Epidemiology of Sports Injuries Among High School Athletes in the United States: Data From 2015 to 2019.","Epidemiology of Sports Injuries Among High School Athletes in the United States: Data From 2015 to 2019.","10.1177/23259671241252637","10.1177/23259671241252637"
"PubMed","doi","100","within_second_search","","Epidemiology of Non-Contact Muscle Injuries in the Italian Male Elite Under-19 Football (Soccer) Championship.","Epidemiology of Non-Contact Muscle Injuries in the Italian Male Elite Under-19 Football (Soccer) Championship.","10.1186/s40798-024-00738-0","10.1186/s40798-024-00738-0"
"PubMed","doi","100","within_second_search","","A comparison in knee flexor and extensor strength following ACL reconstruction in international, male soccer players receiving patellar tendon or hamstrings grafts.","A comparison in knee flexor and extensor strength following ACL reconstruction in international, male soccer players receiving patellar tendon or hamstrings grafts.","10.5114/biolsport.2024.129471","10.5114/biolsport.2024.129471"
"PubMed","doi","100","within_second_search","","Content Validity of a New Soccer (Football) Return-to-Play Test: The RONDO-TEST.","Content Validity of a New Soccer (Football) Return-to-Play Test: The RONDO-TEST.","10.3390/jfmk10010003","10.3390/jfmk10010003"
"PubMed","doi","100","within_second_search","","The Impact of Heat Exposure on the Health and Performance of Soccer Players: A Narrative Review and Bibliometric Analysis.","The Impact of Heat Exposure on the Health and Performance of Soccer Players: A Narrative Review and Bibliometric Analysis.","10.3390/sports12090249","10.3390/sports12090249"
"PubMed","doi","100","within_second_search","","Kinetic Variables as Indicators of Lower Limb Indirect Injury Risk in Professional Soccer: A Systematic Review.","Kinetic Variables as Indicators of Lower Limb Indirect Injury Risk in Professional Soccer: A Systematic Review.","10.3390/jfmk10020228","10.3390/jfmk10020228"
"PubMed","doi","100","within_second_search","","Impact of Sports on Female Growth and Pubertal Development: A Cohort Study.","Impact of Sports on Female Growth and Pubertal Development: A Cohort Study.","10.7759/cureus.75805","10.7759/cureus.75805"
"PubMed","doi","100","within_second_search","","Evolution of injury burden in Qatari professional football - 8 season data from the Aspetar Injury and Illness Surveillance Programme.","Evolution of injury burden in Qatari professional football — 8 season data from the Aspetar Injury and Illness Surveillance Programme.","10.5114/biolsport.2025.139089","10.5114/biolsport.2025.139089"
"PubMed","doi","100","within_second_search","","Exploring Growth, Maturity, and Age as Injury Risk Factors in High-Level Youth Football.","Exploring Growth, Maturity, and Age as Injury Risk Factors in High-Level Youth Football.","10.1055/a-2180-4594","10.1055/a-2180-4594"
"PubMed","doi","100","within_second_search","","Lower extremity movement quality in professional team sport athletes: Inter-rater agreement and relationships with quantitative results from the corresponding pattern.","Lower extremity movement quality in professional team sport athletes: Inter-rater agreement and relationships with quantitative results from the corresponding pattern.","10.1186/s13102-024-00886-6","10.1186/s13102-024-00886-6"
"PubMed","doi","100","within_second_search","","Injury Prevention Strategies in Female Football Players: Addressing Sex-Specific Risks.","Injury Prevention Strategies in Female Football Players: Addressing Sex-Specific Risks.","10.3390/sports13020039","10.3390/sports13020039"
"PubMed","doi","100","within_second_search","","The point prevalence of South African male soccer players' injuries in the Gauteng province.","The point prevalence of South African male soccer players' injuries in the Gauteng province.","10.17159/2078-516x/2024/v36i1a17653","10.17159/2078-516x/2024/v36i1a17653"
"PubMed","doi","100","within_second_search","","Long-Term Injury Survey in a Japanese University Women's Soccer Team.","Long-Term Injury Survey in a Japanese University Women's Soccer Team.","10.26603/001c.132248","10.26603/001c.132248"
"PubMed","doi","100","within_second_search","","Critical Fluctuations as an Early Warning Signal of Sports Injuries? A Proof of Concept Using Football Monitoring Data.","Critical Fluctuations as an Early Warning Signal of Sports Injuries? A Proof of Concept Using Football Monitoring Data.","10.1186/s40798-024-00787-5","10.1186/s40798-024-00787-5"
"PubMed","doi","100","within_second_search","","The isometric and isokinetic knee extension and flexion muscle strength profile of elite soccer players.","The isometric and isokinetic knee extension and flexion muscle strength profile of elite soccer players.","10.1186/s13102-024-00961-y","10.1186/s13102-024-00961-y"
"PubMed","doi","100","within_second_search","","Prevalence of Concomitant Injuries by Sport in Pediatric Patients With ACL Rupture.","Prevalence of Concomitant Injuries by Sport in Pediatric Patients With ACL Rupture.","10.1177/23259671241260051","10.1177/23259671241260051"
"PubMed","doi","100","within_second_search","","Mental Health in First- and Second-Division Soccer Players: A Cross-Sectional Study.","Mental Health in First- and Second-Division Soccer Players: A Cross-Sectional Study.","10.3390/sports12040106","10.3390/sports12040106"
"PubMed","doi","100","within_second_search","","Impact of lateral ankle sprains on physical function, range of motion, isometric strength and balance in professional soccer players.","Impact of lateral ankle sprains on physical function, range of motion, isometric strength and balance in professional soccer players.","10.1136/bmjsem-2024-002293","10.1136/bmjsem-2024-002293"
"PubMed","doi","100","within_second_search","","Knee and Hip Muscle Strength of Male Soccer Players from Different Competitive Levels.","Knee and Hip Muscle Strength of Male Soccer Players from Different Competitive Levels.","10.5114/jhk/185217","10.5114/jhk/185217"
"PubMed","doi","100","within_second_search","","Injury prevention in youth football (soccer): a comprehensive description of the development process of the 'FUNBALL' programme.","Injury prevention in youth football (soccer): a comprehensive description of the development process of the 'FUNBALL' programme.","10.1136/bmjsem-2024-002260","10.1136/bmjsem-2024-002260"
"PubMed","doi","100","within_second_search","","A criteria-based progressive rehabilitation program for rectus femoris strain in a recreational soccer player: a case report.","A criteria-based progressive rehabilitation program for rectus femoris strain in a recreational soccer player: a case report.","10.3389/fbioe.2024.1385786","10.3389/fbioe.2024.1385786"
"PubMed","doi","100","within_second_search","","Assessment of the Risk of Orthorexia Nervosa and Attitudes Towards Their Own Bodies among Amateur and Professional Soccer Players.","Assessment of the Risk of Orthorexia Nervosa and Attitudes Towards Their Own Bodies among Amateur and Professional Soccer Players.","10.5114/jhk/201971","10.5114/jhk/201971"
"PubMed","doi","100","within_second_search","","The role of playing position in soccer injury characteristics: evidence from sub-elite athletes.","The role of playing position in soccer injury characteristics: evidence from sub-elite athletes.","10.3389/fspor.2025.1542300","10.3389/fspor.2025.1542300"
"PubMed","doi","100","within_second_search","","Strength and dynamic balance performance in soccer players in the United States: age, sex, and bilateral differences.","Strength and dynamic balance performance in soccer players in the United States: age, sex, and bilateral differences.","10.3389/fspor.2025.1510803","10.3389/fspor.2025.1510803"
"PubMed","doi","100","within_second_search","","The Influence of Coronal Strike Stance Angle on Kicking Mechanics in Adolescent Female Soccer Players.","The Influence of Coronal Strike Stance Angle on Kicking Mechanics in Adolescent Female Soccer Players.","10.26603/001c.145881","10.26603/001c.145881"
"PubMed","doi","100","within_second_search","","Evaluation of injury rates in soccer players before, during, and after the COVID-19 pandemic.","Evaluation of injury rates in soccer players before, during, and after the COVID-19 pandemic.","10.1186/s13102-025-01233-z","10.1186/s13102-025-01233-z"
"PubMed","doi","100","within_second_search","","Did social isolation affect anxiety and sleep quality of elite soccer players during the COVID-19 lockdown? Comparisons to training before distancing in the pandemic and outlook for mental health.","Did social isolation affect anxiety and sleep quality of elite soccer players during the COVID-19 lockdown? Comparisons to training before distancing in the pandemic and outlook for mental health.","10.3389/fpsyg.2024.1490862","10.3389/fpsyg.2024.1490862"
"PubMed","doi","100","existing_extraction","S564","Impact of the COVID-19 pandemic on the psychological aspects and mental health of elite soccer athletes: a systematic review.","Impact of the COVID-19 pandemic on the psychological aspects and mental health of elite soccer athletes: a systematic review.","10.3389/fpsyg.2023.1295652","10.3389/fpsyg.2023.1295652"
"PubMed","doi","100","within_second_search","","Core stability is associated with dynamic postural balance in soccer players experiencing groin pain without time-loss.","Core stability is associated with dynamic postural balance in soccer players experiencing groin pain without time-loss.","10.1016/j.jor.2024.02.038","10.1016/j.jor.2024.02.038"
"PubMed","doi","100","within_second_search","","Perceptual Response Training for Reduction of Injury Risk Among High School Girls' Soccer Players.","Perceptual Response Training for Reduction of Injury Risk Among High School Girls' Soccer Players.","10.3390/brainsci14111091","10.3390/brainsci14111091"
"PubMed","doi","100","within_second_search","","Characterization of the External Load of Soccer Goalkeepers Depending on the Category and Sports Context.","Characterization of the External Load of Soccer Goalkeepers Depending on the Category and Sports Context.","10.3390/sports12120318","10.3390/sports12120318"
"PubMed","doi","100","within_second_search","","Examining the Prevalence of Anterior Cruciate Ligament Injuries on Artificial Turf Surfaces Compared to Natural Grass Surfaces in Athletes: A Scoping Review.","Examining the Prevalence of Anterior Cruciate Ligament Injuries on Artificial Turf Surfaces Compared to Natural Grass Surfaces in Athletes: A Scoping Review.","10.7759/cureus.63770","10.7759/cureus.63770"
"PubMed","doi","100","within_second_search","","Effect of Soccer Boot Outsole Configuration on Translational Traction Across Both Natural and Artificial Playing Surfaces.","Effect of Soccer Boot Outsole Configuration on Translational Traction Across Both Natural and Artificial Playing Surfaces.","10.1177/23259671241259823","10.1177/23259671241259823"
"PubMed","doi","100","within_second_search","","Integrating Electroencephalography with Motophysic training: Assessing the shift in fitness and cognitive functions in elite youth soccer players.","Integrating Electroencephalography with Motophysic training: Assessing the shift in fitness and cognitive functions in elite youth soccer players.","10.1016/j.heliyon.2024.e34342","10.1016/j.heliyon.2024.e34342"
"PubMed","doi","100","within_second_search","","Normative Hamstrings and Quadriceps Isometric Strength Values and Hamstrings-Quadriceps Asymmetry in Healthy Collegiate Soccer and Basketball Players.","Normative Hamstrings and Quadriceps Isometric Strength Values and Hamstrings-Quadriceps Asymmetry in Healthy Collegiate Soccer and Basketball Players.","10.70252/kozo5621","10.70252/kozo5621"
"PubMed","doi","100","within_second_search","","Effects of an 8-week pre-season targeted training on sprinting performance, agility and lower limb muscular asymmetries in elite soccer players.","Effects of an 8-week pre-season targeted training on sprinting performance, agility and lower limb muscular asymmetries in elite soccer players.","10.5114/biolsport.2024.134754","10.5114/biolsport.2024.134754"
"PubMed","doi","100","within_second_search","","Seasonal Comparison of Pre-Adolescent Soccer Players' Physical Performance Using an Objective Physical Test Battery.","Seasonal Comparison of Pre-Adolescent Soccer Players' Physical Performance Using an Objective Physical Test Battery.","10.3390/jfmk9030166","10.3390/jfmk9030166"
"PubMed","doi","100","within_second_search","","Is there a relationship between static postural control and core stability? A cross-sectional study in soccer players with groin pain.","Is there a relationship between static postural control and core stability? A cross-sectional study in soccer players with groin pain.","10.1016/j.jor.2023.11.036","10.1016/j.jor.2023.11.036"
"PubMed","doi","100","within_second_search","","Fascia and Muscle Stiffness in Soccer Athletes with and Without Previous Hamstring Injury.","Fascia and Muscle Stiffness in Soccer Athletes with and Without Previous Hamstring Injury.","10.3390/jfmk10010048","10.3390/jfmk10010048"
"PubMed","doi","100","within_second_search","","The Influence of Individualization in External Load Control on Anaerobic Performance in a Women's Soccer Team.","The Influence of Individualization in External Load Control on Anaerobic Performance in a Women's Soccer Team.","10.3390/sports14040138","10.3390/sports14040138"
"PubMed","doi","100","within_second_search","","Performance and healthcare analysis in elite sports teams using artificial intelligence: a scoping review.","Performance and healthcare analysis in elite sports teams using artificial intelligence: a scoping review.","10.3389/fspor.2024.1383723","10.3389/fspor.2024.1383723"
"PubMed","doi","100","within_second_search","","Return to performance: machine learning insights into how absence time following muscle injuries affects match running performance in LaLiga soccer players.","Return to performance: machine learning insights into how absence time following muscle injuries affects match running performance in LaLiga soccer players.","10.5114/biolsport.2025.151651","10.5114/biolsport.2025.151651"
"PubMed","doi","100","within_second_search","","Foot Morphology and Plantar Pressures in Elite Male Soccer Players-A Baropodometric On-Field Dynamic Assessment.","Foot Morphology and Plantar Pressures in Elite Male Soccer Players—A Baropodometric On-Field Dynamic Assessment.","10.3390/sports13110408","10.3390/sports13110408"
"PubMed","doi","100","within_second_search","","A systematic review and meta-analysis of various injury prevention programs in youth soccer players.","A systematic review and meta-analysis of various injury prevention programs in youth soccer players.","10.1186/s13102-025-01246-8","10.1186/s13102-025-01246-8"
"PubMed","doi","100","within_second_search","","Multifactorial Thresholds of Psychomotor Fatigue in Soccer: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","Multifactorial Thresholds of Psychomotor Fatigue in Soccer: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","10.5114/jhk/212912","10.5114/jhk/212912"
"PubMed","doi","100","within_second_search","","Dietary intake and adherence to the Mediterranean diet in semi-professional female soccer players: a cross-sectional study.","Dietary intake and adherence to the Mediterranean diet in semi-professional female soccer players: a cross-sectional study.","10.3389/fnut.2024.1378365","10.3389/fnut.2024.1378365"
"PubMed","doi","100","within_second_search","","Injuries according to sexual maturity status: a three-season observational study with male academy players of a professional Spanish football club.","Injuries according to sexual maturity status: a three-season observational study with male academy players of a professional Spanish football club.","10.5114/biolsport.2026.154143","10.5114/biolsport.2026.154143"
"PubMed","doi","100","within_second_search","","Maximal Strength Testing Using the Long-Lever Hip Adduction Squeeze Test in Youth Elite Football (Soccer) Players: A Four-Week Reliability Study.","Maximal Strength Testing Using the Long-Lever Hip Adduction Squeeze Test in Youth Elite Football (Soccer) Players: A Four-Week Reliability Study.","10.26603/001c.138472","10.26603/001c.138472"
"PubMed","doi","100","within_second_search","","Hamstring T-Junction Surgical Repair: An Elite Footballer's Return to Play Journey Through a New Football-Centered Complex Approach.","Hamstring T-Junction Surgical Repair: An Elite Footballer's Return to Play Journey Through a New Football-Centered Complex Approach.","10.26603/001c.134126","10.26603/001c.134126"
"PubMed","doi","100","within_second_search","","Systematic video analysis of ACL injuries in professional Spanish male football (soccer): injury mechanisms, situational patterns, biomechanics and neurocognitive errors - a study on 115 consecutive cases.","Systematic video analysis of ACL injuries in professional Spanish male football (soccer): injury mechanisms, situational patterns, biomechanics and neurocognitive errors - a study on 115 consecutive cases.","10.1136/bmjsem-2024-002149","10.1136/bmjsem-2024-002149"
"PubMed","doi","100","within_second_search","","The Spine is the Tree of Life: A Systematic Review and Meta-Analysis of the Radiographic Findings Related to Spinal Injuries in Athletes.","The Spine is the Tree of Life: A Systematic Review and Meta-Analysis of the Radiographic Findings Related to Spinal Injuries in Athletes.","10.7759/cureus.58780","10.7759/cureus.58780"
